LAC_S2_OUT_RL_23   04 1 09 04 05 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_24   04 1 09 04 05 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_01   04 1 09 04 05 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_02   04 1 09 04 05 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_03   04 1 09 04 05 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_04   04 1 09 04 05 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_05   04 1 09 04 05 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_06   04 1 09 04 05 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_07   04 1 09 04 05 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_08   04 1 09 04 05 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_09   04 1 09 04 06 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_10   04 1 09 04 06 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RS_11   04 1 09 04 06 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
