CR7_06_03             3 1 99  7 06 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_04             3 1 99  7 06 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_05             3 1 99  7 06 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_06             3 1 99  7 06 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_07             3 1 99  7 06 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_08             3 1 99  7 06 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_09             3 1 99  7 06 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_10             3 1 99  7 06 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_11             3 1 99  7 06 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_00             3 1 99  7 07 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_01             3 1 99  7 07 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_02             3 1 99  7 07 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_03             3 1 99  7 07 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_04             3 1 99  7 07 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_05             3 1 99  7 07 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_06             3 1 99  7 07 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_07             3 1 99  7 07 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_08             3 1 99  7 07 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_09             3 1 99  7 07 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_10             3 1 99  7 07 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_07_11             3 1 99  7 07 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_00             3 1 99  7 08 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_01             3 1 99  7 08 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_02             3 1 99  7 08 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_03             3 1 99  7 08 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_04             3 1 99  7 08 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_05             3 1 99  7 08 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_06             3 1 99  7 08 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_07             3 1 99  7 08 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_08             3 1 99  7 08 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_09             3 1 99  7 08 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_10             3 1 99  7 08 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_08_11             3 1 99  7 08 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_00             3 1 99  7 09 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_01             3 1 99  7 09 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_02             3 1 99  7 09 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_03             3 1 99  7 09 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_04             3 1 99  7 09 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_05             3 1 99  7 09 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_06             3 1 99  7 09 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
